issue_month_start,loan_amount,interest_rate,installment,balance,loan_status,high_risk_flag,behavioral_risk_flag,risk_band,income_band,emp_length_bucket,term,term_bucket,loan_purpose,grade,sub_grade,homeownership,verified_income,debt_to_income,unemployment_rate,cpi_inflation_proxy,fed_funds_rate_avg
2018-03-01,35000.0,16.01,1230.67,32678.16,Current,0,1,Medium,Upper-Mid,6-10,36,36,debt_consolidation,C,C5,RENT,Verified,11.32,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,28000.0,17.09,999.54,25545.08,Current,1,0,High,Upper-Mid,6-10,36,36,debt_consolidation,D,D1,MORTGAGE,Not Verified,30.69,4.1,0.45346899748655,1.4175
2018-02-01,35000.0,13.59,1189.26,31774.18,Current,0,0,Medium,High,3-5,36,36,debt_consolidation,C,C2,OWN,Verified,7.77,4.1,0.45346899748655,1.4175
2018-02-01,5000.0,10.91,163.49,4521.4,Current,0,0,Low,Low,3-5,36,36,debt_consolidation,B,B4,RENT,Not Verified,6.01,4.1,0.45346899748655,1.4175
2018-01-01,1000.0,17.09,35.7,889.61,Current,1,0,High,Upper-Mid,3-5,36,36,medical,D,D1,RENT,Not Verified,2.05,4.0,0.5447745452775409,1.414516129032258
2018-02-01,35000.0,9.43,1120.01,31580.08,Current,0,0,Low,High,0 or less,36,36,other,B,B1,MORTGAGE,Verified,14.45,4.1,0.45346899748655,1.4175
2018-03-01,15000.0,14.07,349.57,14472.78,Current,0,0,Medium,Low,1-2,60,60,credit_card,C,C3,RENT,Source Verified,14.01,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,20000.0,9.93,424.26,18952.04,Current,0,0,Low,Lower-Mid,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Not Verified,25.66,4.1,0.45346899748655,1.4175
2018-03-01,7000.0,16.01,246.14,6535.61,Current,0,0,Medium,Upper-Mid,3-5,36,36,debt_consolidation,C,C5,RENT,Not Verified,12.41,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,15000.0,5.32,451.73,13348.97,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A1,RENT,Not Verified,18.24,4.1,0.45346899748655,1.4175
2018-01-01,10000.0,5.32,301.15,8704.48,Current,0,1,Low,High,3-5,36,36,car,A,A1,MORTGAGE,Not Verified,0.67,4.0,0.5447745452775409,1.414516129032258
2018-01-01,2000.0,12.62,67.03,1765.13,Current,0,1,Medium,Low,,36,36,car,C,C1,OWN,Not Verified,35.56,4.0,0.5447745452775409,1.414516129032258
2018-02-01,14925.0,24.85,436.76,14398.16,Current,1,1,High,,,60,60,debt_consolidation,E,E3,MORTGAGE,Not Verified,,4.1,0.45346899748655,1.4175
2018-01-01,11000.0,9.44,352.06,9651.31,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B1,MORTGAGE,Source Verified,15.18,4.0,0.5447745452775409,1.414516129032258
2018-02-01,12000.0,15.04,285.74,11588.87,Current,0,0,Medium,Low,6-10,60,60,debt_consolidation,C,C4,RENT,Source Verified,8.7,4.1,0.45346899748655,1.4175
2018-02-01,32000.0,16.02,778.52,30566.33,Current,0,0,Medium,Upper-Mid,0 or less,60,60,credit_card,C,C5,RENT,Source Verified,2.06,4.1,0.45346899748655,1.4175
2018-03-01,30000.0,17.47,753.18,29036.82,Current,1,0,High,High,3-5,60,60,other,D,D1,RENT,Not Verified,11.53,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,6.08,761.46,22441.46,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A2,MORTGAGE,Source Verified,24.29,4.1,0.45346899748655,1.4175
2018-01-01,24500.0,9.93,519.71,22888.69,Current,0,0,Low,Upper-Mid,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Not Verified,17.67,4.0,0.5447745452775409,1.414516129032258
2018-01-01,20000.0,14.08,684.33,18169.44,Current,0,0,Medium,High,6-10,36,36,debt_consolidation,C,C3,MORTGAGE,Source Verified,33.22,4.0,0.5447745452775409,1.414516129032258
2018-01-01,9600.0,11.99,318.82,8463.0,Current,0,0,Low,Lower-Mid,0 or less,36,36,credit_card,B,B5,RENT,Not Verified,12.8,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10625.0,5.31,319.93,9802.63,Current,0,0,Low,Lower-Mid,3-5,36,36,credit_card,A,A1,MORTGAGE,Source Verified,28.96,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,40000.0,16.01,972.94,39115.59,Current,0,1,Medium,High,,60,60,home_improvement,C,C5,MORTGAGE,Verified,19.96,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,24000.0,13.58,553.23,23145.51,Current,0,1,Medium,Upper-Mid,,60,60,other,C,C2,MORTGAGE,Source Verified,22.08,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,30000.0,14.07,699.14,28945.56,Current,0,0,Medium,High,6-10,60,60,small_business,C,C3,RENT,Verified,28.24,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,21000.0,7.35,651.79,18888.04,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A4,MORTGAGE,Source Verified,23.28,4.1,0.45346899748655,1.4175
2018-01-01,18000.0,10.42,386.18,16830.46,Current,0,0,Low,Low,,60,60,debt_consolidation,B,B3,OWN,Verified,16.26,4.0,0.5447745452775409,1.414516129032258
2018-02-01,12000.0,10.42,257.46,11378.93,Current,0,0,Low,Upper-Mid,1-2,60,60,debt_consolidation,B,B3,RENT,Not Verified,6.29,4.1,0.45346899748655,1.4175
2018-02-01,40000.0,7.35,798.67,37764.89,Current,0,0,Low,High,6-10,60,60,debt_consolidation,A,A4,MORTGAGE,Not Verified,9.79,4.1,0.45346899748655,1.4175
2018-01-01,6000.0,11.99,199.26,5289.39,Current,0,0,Low,Lower-Mid,6-10,36,36,other,B,B5,OWN,Not Verified,18.26,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,7.34,620.66,17988.33,Current,0,1,Low,Upper-Mid,1-2,36,36,credit_card,A,A4,MORTGAGE,Not Verified,10.29,4.1,0.45346899748655,1.4175
2018-02-01,24000.0,9.93,509.11,22742.46,Current,0,1,Low,Lower-Mid,3-5,60,60,credit_card,B,B2,MORTGAGE,Source Verified,22.13,4.1,0.45346899748655,1.4175
2018-03-01,35000.0,13.58,806.79,34173.94,In Grace Period,0,0,Medium,Lower-Mid,6-10,60,60,debt_consolidation,C,C2,MORTGAGE,Not Verified,44.7,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,2500.0,7.35,77.6,2184.72,Current,0,0,Low,Lower-Mid,6-10,36,36,credit_card,A,A4,MORTGAGE,Not Verified,23.56,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,14.07,233.05,9648.51,Current,0,0,Medium,Low,6-10,60,60,credit_card,C,C3,RENT,Not Verified,31.44,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,30000.0,11.99,996.29,27171.8,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,B,B5,MORTGAGE,Source Verified,27.12,4.1,0.45346899748655,1.4175
2018-01-01,12500.0,9.44,400.07,10967.39,Current,0,0,Low,High,6-10,36,36,other,B,B1,OWN,Not Verified,12.28,4.0,0.5447745452775409,1.414516129032258
2018-03-01,15000.0,5.31,451.66,13839.02,Current,0,0,Low,High,6-10,36,36,other,A,A1,RENT,Verified,2.99,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,20000.0,14.08,466.2,19059.39,Current,0,0,Medium,Lower-Mid,6-10,60,60,home_improvement,C,C3,MORTGAGE,Verified,28.31,4.1,0.45346899748655,1.4175
2018-01-01,11500.0,19.03,298.51,10900.59,Current,1,0,High,Low,1-2,60,60,debt_consolidation,D,D3,MORTGAGE,Source Verified,39.77,4.0,0.5447745452775409,1.414516129032258
2018-03-01,25000.0,14.07,582.62,0.0,Fully Paid,0,0,Medium,Low,1-2,60,60,debt_consolidation,C,C3,MORTGAGE,Source Verified,12.23,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,13150.0,6.72,404.36,11815.97,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,A,A3,MORTGAGE,Source Verified,12.02,4.1,0.45346899748655,1.4175
2018-03-01,4000.0,5.31,120.45,3690.38,Current,0,1,Low,Upper-Mid,1-2,36,36,credit_card,A,A1,MORTGAGE,Source Verified,4.65,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,40000.0,9.44,838.91,37878.29,Current,0,0,Low,High,6-10,60,60,home_improvement,B,B1,MORTGAGE,Source Verified,17.19,4.1,0.45346899748655,1.4175
2018-02-01,9000.0,6.08,274.13,8078.9,Current,0,0,Low,Lower-Mid,0 or less,36,36,debt_consolidation,A,A2,RENT,Not Verified,20.79,4.1,0.45346899748655,1.4175
2018-02-01,20000.0,18.45,512.78,19374.64,Current,1,0,High,Upper-Mid,6-10,60,60,credit_card,D,D2,OWN,Verified,19.98,4.1,0.45346899748655,1.4175
2018-03-01,4200.0,10.9,137.31,3899.81,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B4,MORTGAGE,Not Verified,22.67,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,20000.0,14.08,466.2,19057.72,Current,0,0,Medium,Upper-Mid,6-10,60,60,credit_card,C,C3,OWN,Source Verified,6.02,4.1,0.45346899748655,1.4175
2018-01-01,25000.0,9.93,530.32,0.0,Fully Paid,0,1,Low,High,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Source Verified,4.27,4.0,0.5447745452775409,1.414516129032258
2018-03-01,23000.0,10.9,751.91,21356.18,Current,0,0,Low,Lower-Mid,6-10,36,36,other,B,B4,RENT,Source Verified,89.07,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,24000.0,15.05,571.59,22612.69,Current,0,1,Medium,Upper-Mid,6-10,60,60,debt_consolidation,C,C4,RENT,Not Verified,26.98,4.0,0.5447745452775409,1.414516129032258
2018-01-01,24000.0,7.35,744.9,20973.65,Current,0,1,Low,Upper-Mid,6-10,36,36,credit_card,A,A4,RENT,Not Verified,12.21,4.0,0.5447745452775409,1.414516129032258
2018-01-01,30150.0,26.3,1219.59,27230.8,Current,1,0,High,Upper-Mid,0 or less,36,36,debt_consolidation,E,E5,RENT,Verified,53.25,4.0,0.5447745452775409,1.414516129032258
2018-02-01,40000.0,5.31,1204.42,36904.08,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,A,A1,RENT,Verified,28.82,4.1,0.45346899748655,1.4175
2018-02-01,20000.0,9.93,424.26,18952.04,Current,0,0,Low,Lower-Mid,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Not Verified,20.66,4.1,0.45346899748655,1.4175
2018-01-01,24000.0,18.06,610.23,22716.8,Current,1,1,High,Upper-Mid,1-2,60,60,credit_card,D,D2,MORTGAGE,Not Verified,39.57,4.0,0.5447745452775409,1.414516129032258
2018-03-01,8000.0,10.9,261.54,7428.22,Current,0,0,Low,,,36,36,credit_card,B,B4,MORTGAGE,Not Verified,,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10000.0,7.97,313.23,9002.87,Current,0,0,Low,Low,1-2,36,36,credit_card,A,A5,MORTGAGE,Not Verified,33.78,4.0,0.5447745452775409,1.414516129032258
2018-01-01,15000.0,9.93,483.52,13173.04,Current,0,0,Low,High,3-5,36,36,home_improvement,B,B2,RENT,Not Verified,8.64,4.0,0.5447745452775409,1.414516129032258
2018-02-01,6300.0,7.35,195.54,5666.4,Current,0,0,Low,Lower-Mid,6-10,36,36,medical,A,A4,MORTGAGE,Source Verified,25.94,4.1,0.45346899748655,1.4175
2018-01-01,35000.0,14.08,1197.58,30972.01,Current,0,1,Medium,High,3-5,36,36,debt_consolidation,C,C3,MORTGAGE,Source Verified,9.63,4.0,0.5447745452775409,1.414516129032258
2018-03-01,38000.0,10.91,824.51,37037.58,Current,0,0,Low,Upper-Mid,,60,60,debt_consolidation,B,B4,MORTGAGE,Not Verified,18.07,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,5300.0,19.03,194.36,4730.67,Current,1,0,High,Low,3-5,36,36,debt_consolidation,D,D3,MORTGAGE,Verified,22.25,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,7.35,310.38,9248.02,Current,0,1,Low,High,,36,36,debt_consolidation,A,A4,OWN,Source Verified,2.43,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,20000.0,10.42,649.3,18074.08,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B3,OWN,Source Verified,17.94,4.1,0.45346899748655,1.4175
2018-01-01,14000.0,16.02,492.34,12431.48,Current,0,0,Medium,Lower-Mid,3-5,36,36,credit_card,C,C5,RENT,Source Verified,18.7,4.0,0.5447745452775409,1.414516129032258
2018-01-01,28000.0,21.45,764.6,26631.44,Current,1,0,High,High,0 or less,60,60,debt_consolidation,D,D5,MORTGAGE,Source Verified,21.27,4.0,0.5447745452775409,1.414516129032258
2018-03-01,8000.0,13.58,271.8,7450.02,Current,0,1,Medium,Lower-Mid,6-10,36,36,major_purchase,C,C2,MORTGAGE,Not Verified,17.88,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,6700.0,14.08,229.26,5928.88,Current,0,0,Medium,Lower-Mid,3-5,36,36,debt_consolidation,C,C3,MORTGAGE,Verified,24.47,4.0,0.5447745452775409,1.414516129032258
2018-03-01,8000.0,7.34,248.27,7398.32,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,A,A4,RENT,Not Verified,20.91,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,16.02,879.18,22774.2,Current,0,0,Medium,Lower-Mid,6-10,36,36,credit_card,C,C5,MORTGAGE,Source Verified,33.04,4.1,0.45346899748655,1.4175
2018-01-01,15000.0,9.44,480.08,13161.28,Current,0,0,Low,Upper-Mid,6-10,36,36,house,B,B1,OWN,Source Verified,12.05,4.0,0.5447745452775409,1.414516129032258
2018-02-01,27200.0,12.62,613.61,25868.96,Current,0,1,Medium,High,3-5,60,60,credit_card,C,C1,RENT,Not Verified,14.69,4.1,0.45346899748655,1.4175
2018-02-01,6600.0,7.35,204.85,5936.23,Current,0,0,Low,Lower-Mid,3-5,36,36,car,A,A4,RENT,Not Verified,21.13,4.1,0.45346899748655,1.4175
2018-03-01,16600.0,6.07,505.54,15754.72,Current,0,0,Low,High,1-2,36,36,debt_consolidation,A,A2,MORTGAGE,Not Verified,27.74,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,9000.0,9.93,290.11,7903.83,Current,0,1,Low,Low,1-2,36,36,debt_consolidation,B,B2,RENT,Verified,31.33,4.0,0.5447745452775409,1.414516129032258
2018-02-01,10000.0,9.43,209.68,9469.4,Current,0,0,Low,Low,6-10,60,60,debt_consolidation,B,B1,MORTGAGE,Not Verified,22.57,4.1,0.45346899748655,1.4175
2018-03-01,9000.0,5.31,271.0,8536.63,Current,0,0,Low,Low,0 or less,36,36,credit_card,A,A1,OWN,Not Verified,12.72,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,16000.0,17.09,571.17,0.0,Fully Paid,1,0,High,Low,6-10,36,36,credit_card,D,D1,RENT,Source Verified,21.42,4.0,0.5447745452775409,1.414516129032258
2018-02-01,16000.0,9.93,339.41,15161.63,Current,0,1,Low,Upper-Mid,6-10,60,60,other,B,B2,MORTGAGE,Not Verified,11.2,4.1,0.45346899748655,1.4175
2018-01-01,30000.0,19.03,778.72,28436.33,Current,1,0,High,Upper-Mid,1-2,60,60,debt_consolidation,D,D3,RENT,Source Verified,18.15,4.0,0.5447745452775409,1.414516129032258
2018-03-01,35000.0,17.47,878.71,33876.29,Current,1,1,High,High,,60,60,debt_consolidation,D,D1,MORTGAGE,Verified,17.66,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,9000.0,7.34,279.3,8323.13,Current,0,0,Low,Upper-Mid,1-2,36,36,debt_consolidation,A,A4,RENT,Not Verified,17.53,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,11000.0,6.72,216.37,10375.7,Current,0,0,Low,Upper-Mid,6-10,60,60,credit_card,A,A3,MORTGAGE,Not Verified,16.85,4.0,0.5447745452775409,1.414516129032258
2018-02-01,16000.0,6.72,491.99,14376.87,Current,0,0,Low,High,6-10,36,36,credit_card,A,A3,OWN,Not Verified,22.54,4.1,0.45346899748655,1.4175
2018-01-01,14000.0,10.91,457.75,8256.52,Current,0,0,Low,Lower-Mid,3-5,36,36,debt_consolidation,B,B4,MORTGAGE,Not Verified,12.67,4.0,0.5447745452775409,1.414516129032258
2018-01-01,21000.0,16.02,510.91,19816.01,Current,0,0,Medium,Upper-Mid,6-10,60,60,credit_card,C,C5,RENT,Source Verified,23.28,4.0,0.5447745452775409,1.414516129032258
2018-02-01,25000.0,6.72,768.74,23103.2,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,A,A3,MORTGAGE,Verified,15.09,4.1,0.45346899748655,1.4175
2018-01-01,3000.0,9.93,96.71,2634.58,Current,0,0,Low,Lower-Mid,6-10,36,36,other,B,B2,OWN,Not Verified,13.3,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,21.45,955.75,33289.3,Current,1,0,High,Lower-Mid,6-10,60,60,home_improvement,D,D5,MORTGAGE,Verified,19.64,4.0,0.5447745452775409,1.414516129032258
2018-02-01,35000.0,12.61,789.39,33721.87,Current,0,1,Medium,High,6-10,60,60,debt_consolidation,C,C1,RENT,Source Verified,5.74,4.1,0.45346899748655,1.4175
2018-03-01,35000.0,21.45,955.75,33991.81,Current,1,0,High,High,6-10,60,60,credit_card,D,D5,MORTGAGE,Source Verified,31.64,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,10000.0,11.99,332.1,7715.12,Current,0,0,Low,High,6-10,36,36,other,B,B5,RENT,Not Verified,3.23,4.1,0.45346899748655,1.4175
2018-01-01,18000.0,6.08,548.25,15691.48,Current,0,0,Low,Low,,36,36,debt_consolidation,A,A2,OWN,Source Verified,10.69,4.0,0.5447745452775409,1.414516129032258
2018-03-01,17000.0,18.45,435.87,16468.43,Current,1,0,High,Upper-Mid,6-10,60,60,debt_consolidation,D,D2,RENT,Source Verified,10.33,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,1200.0,24.85,47.62,1081.34,Current,1,0,High,High,3-5,36,36,small_business,E,E3,RENT,Source Verified,12.54,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,14.08,684.33,17842.53,Current,0,0,Medium,Lower-Mid,1-2,36,36,debt_consolidation,C,C3,MORTGAGE,Source Verified,8.92,4.1,0.45346899748655,1.4175
2018-02-01,20000.0,15.05,476.33,19080.9,Current,0,0,Medium,Low,3-5,60,60,debt_consolidation,C,C4,MORTGAGE,Source Verified,15.0,4.1,0.45346899748655,1.4175
2018-03-01,40000.0,9.43,1280.01,37080.14,Current,0,0,Low,High,6-10,36,36,debt_consolidation,B,B1,MORTGAGE,Source Verified,21.21,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,15600.0,6.72,479.69,13616.26,Current,0,0,Low,Upper-Mid,3-5,36,36,debt_consolidation,A,A3,MORTGAGE,Not Verified,17.08,4.0,0.5447745452775409,1.414516129032258
2018-02-01,8000.0,6.71,245.96,7188.32,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,A,A3,MORTGAGE,Not Verified,25.65,4.1,0.45346899748655,1.4175
2018-02-01,20000.0,9.44,640.1,0.0,Fully Paid,0,0,Low,Low,1-2,36,36,major_purchase,B,B1,RENT,Source Verified,10.52,4.1,0.45346899748655,1.4175
2018-01-01,3000.0,9.44,96.02,1356.53,Current,0,0,Low,Lower-Mid,1-2,36,36,major_purchase,B,B1,RENT,Source Verified,6.31,4.0,0.5447745452775409,1.414516129032258
2018-02-01,32000.0,10.42,686.54,29999.7,Current,0,0,Low,Lower-Mid,0 or less,60,60,credit_card,B,B3,MORTGAGE,Verified,27.79,4.1,0.45346899748655,1.4175
2018-02-01,2200.0,30.65,94.18,2042.13,Current,1,0,High,High,6-10,36,36,debt_consolidation,F,F4,RENT,Verified,37.72,4.1,0.45346899748655,1.4175
2018-02-01,5000.0,9.93,161.18,4514.8,Current,0,0,Low,Low,1-2,36,36,debt_consolidation,B,B2,MORTGAGE,Source Verified,19.7,4.1,0.45346899748655,1.4175
2018-03-01,10000.0,9.43,320.01,9270.01,Current,0,0,Low,Lower-Mid,3-5,36,36,credit_card,B,B1,OWN,Source Verified,28.95,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,13000.0,9.44,416.07,11406.1,Current,0,1,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B1,RENT,Not Verified,16.61,4.0,0.5447745452775409,1.414516129032258
2018-01-01,16000.0,11.99,531.36,14105.03,Current,0,0,Low,High,0 or less,36,36,credit_card,B,B5,MORTGAGE,Verified,18.42,4.0,0.5447745452775409,1.414516129032258
2018-02-01,24000.0,21.85,660.81,23080.01,Current,1,1,High,High,1-2,60,60,home_improvement,D,D5,MORTGAGE,Verified,31.74,4.1,0.45346899748655,1.4175
2018-03-01,30000.0,13.58,1019.22,27937.68,Current,0,0,Medium,Lower-Mid,1-2,36,36,debt_consolidation,C,C2,RENT,Source Verified,33.81,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,6600.0,7.35,204.85,6103.7,Current,0,0,Low,Low,3-5,36,36,credit_card,A,A4,RENT,Not Verified,36.01,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10500.0,7.97,328.89,8849.81,Current,0,1,Low,Upper-Mid,6-10,36,36,debt_consolidation,A,A5,MORTGAGE,Not Verified,4.64,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,25.82,803.9,18456.81,Current,1,0,High,High,1-2,36,36,debt_consolidation,E,E4,MORTGAGE,Not Verified,20.56,4.1,0.45346899748655,1.4175
2018-03-01,3800.0,9.43,121.61,3522.59,Current,0,0,Low,Lower-Mid,6-10,36,36,credit_card,B,B1,MORTGAGE,Not Verified,12.82,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,20000.0,14.07,684.24,0.0,Fully Paid,0,0,Medium,Low,6-10,36,36,other,C,C3,RENT,Source Verified,0.0,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,18000.0,20.0,668.95,16092.71,Current,1,0,High,Low,1-2,36,36,credit_card,D,D4,MORTGAGE,Source Verified,32.0,4.0,0.5447745452775409,1.414516129032258
2018-03-01,40000.0,9.43,1280.01,38061.06,Current,0,1,Low,High,6-10,36,36,home_improvement,B,B1,OWN,Verified,7.7,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,1200.0,14.08,41.06,1061.9,Current,0,0,Medium,Lower-Mid,,36,36,debt_consolidation,C,C3,MORTGAGE,Verified,27.61,4.0,0.5447745452775409,1.414516129032258
2018-01-01,30000.0,15.05,1040.7,0.0,Fully Paid,0,1,Medium,High,3-5,36,36,credit_card,C,C4,MORTGAGE,Source Verified,14.6,4.0,0.5447745452775409,1.414516129032258
2018-03-01,15000.0,9.92,318.12,14412.81,Current,0,0,Low,Upper-Mid,3-5,60,60,debt_consolidation,B,B2,MORTGAGE,Not Verified,4.33,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,23525.0,14.08,548.37,22130.94,Current,0,0,Medium,High,6-10,60,60,debt_consolidation,C,C3,MORTGAGE,Source Verified,16.4,4.0,0.5447745452775409,1.414516129032258
2018-03-01,20000.0,13.58,461.03,19287.91,Current,0,0,Medium,Low,6-10,60,60,home_improvement,C,C2,OWN,Verified,20.54,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,17000.0,18.06,432.25,16091.05,Current,1,1,High,Upper-Mid,6-10,60,60,debt_consolidation,D,D2,RENT,Not Verified,28.58,4.0,0.5447745452775409,1.414516129032258
2018-02-01,30000.0,10.42,973.95,27108.81,Current,0,0,Low,Lower-Mid,6-10,36,36,debt_consolidation,B,B3,OWN,Source Verified,21.6,4.1,0.45346899748655,1.4175
2018-01-01,2800.0,16.02,98.47,2486.28,Current,0,0,Medium,Lower-Mid,6-10,36,36,debt_consolidation,C,C5,MORTGAGE,Not Verified,22.49,4.0,0.5447745452775409,1.414516129032258
2018-01-01,10000.0,20.0,264.94,9596.97,Current,1,0,High,Low,1-2,60,60,debt_consolidation,D,D4,RENT,Source Verified,15.44,4.0,0.5447745452775409,1.414516129032258
2018-02-01,12000.0,12.62,270.71,11412.78,Current,0,0,Medium,Low,6-10,60,60,credit_card,C,C1,MORTGAGE,Verified,12.92,4.1,0.45346899748655,1.4175
2018-03-01,25000.0,9.93,530.32,24021.61,Current,0,0,Low,Lower-Mid,6-10,60,60,home_improvement,B,B2,MORTGAGE,Not Verified,19.09,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,18.45,363.79,9576.69,Current,1,0,High,Lower-Mid,3-5,36,36,debt_consolidation,D,D2,MORTGAGE,Source Verified,25.96,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,3600.0,6.08,109.65,3231.56,Current,0,0,Low,Low,,36,36,debt_consolidation,A,A2,OWN,Source Verified,23.34,4.0,0.5447745452775409,1.414516129032258
2018-03-01,1675.0,9.43,53.61,1552.7,Current,0,0,Low,Lower-Mid,1-2,36,36,house,B,B1,OWN,Verified,10.45,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,16000.0,10.42,519.44,14458.03,Current,0,0,Low,Low,6-10,36,36,credit_card,B,B3,OWN,Not Verified,29.66,4.1,0.45346899748655,1.4175
2018-01-01,8500.0,16.02,298.92,7547.69,Current,0,0,Medium,Upper-Mid,6-10,36,36,debt_consolidation,C,C5,MORTGAGE,Source Verified,32.37,4.0,0.5447745452775409,1.414516129032258
2018-03-01,20000.0,11.98,664.1,18592.74,Current,0,0,Low,Low,0 or less,36,36,home_improvement,B,B5,MORTGAGE,Not Verified,39.37,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,8000.0,19.42,294.95,7495.47,Current,1,0,High,Upper-Mid,3-5,36,36,other,D,D3,MORTGAGE,Verified,13.0,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,30000.0,10.91,980.89,27128.58,Current,0,0,Low,High,6-10,36,36,debt_consolidation,B,B4,RENT,Not Verified,10.38,4.0,0.5447745452775409,1.414516129032258
2018-02-01,20000.0,21.45,546.15,19423.87,In Grace Period,1,0,High,Low,6-10,60,60,house,D,D5,RENT,Source Verified,5.11,4.1,0.45346899748655,1.4175
2018-03-01,2500.0,25.81,100.48,2356.84,Current,1,0,High,Lower-Mid,6-10,36,36,debt_consolidation,E,E4,MORTGAGE,Not Verified,50.47,4.0,0.2261125904149038,1.5061290322580645
